date,region_code,pressure_index,estimate_label
2023-07-04,BDH,1.33117429234985,censored_likelihood_pressure_index
2023-07-04,HGA,0.526241843410659,censored_likelihood_pressure_index
2023-07-04,SHG,0.0,censored_likelihood_pressure_index
2023-07-05,BDH,1.6855345830090993,censored_likelihood_pressure_index
2023-07-06,BDH,1.0567679054035835,censored_likelihood_pressure_index
2023-07-08,BDH,1.628834967176756,censored_likelihood_pressure_index
2023-07-08,HGA,2.064811570045013,censored_likelihood_pressure_index
2023-07-09,BDH,1.6420727090588203,censored_likelihood_pressure_index
2023-07-09,HGA,2.153626033506096,censored_likelihood_pressure_index
2023-07-10,BDH,1.2686473919868235,censored_likelihood_pressure_index
2023-07-11,BDH,0.8892704171000392,censored_likelihood_pressure_index
2023-07-11,HGA,1.1130018500050824,censored_likelihood_pressure_index
2023-07-12,HGA,0.9958725033615559,censored_likelihood_pressure_index
2023-07-14,HGA,1.9310242516520897,censored_likelihood_pressure_index
2023-07-15,BDH,1.2192189014757404,censored_likelihood_pressure_index
2023-07-15,HGA,2.813971863739853,censored_likelihood_pressure_index
2023-07-15,SHG,6.805358020979361,censored_likelihood_pressure_index
2023-07-16,BDH,1.8270905262226567,censored_likelihood_pressure_index
2023-07-16,HGA,2.796813443210831,censored_likelihood_pressure_index
2023-07-17,BDH,0.7437601565262038,censored_likelihood_pressure_index
2023-07-18,BDH,1.405243560551312,censored_likelihood_pressure_index
2023-07-18,HGA,2.4516905078261324,censored_likelihood_pressure_index
2023-07-19,BDH,0.7157114875782562,censored_likelihood_pressure_index
2023-07-19,SHG,0.0,censored_likelihood_pressure_index
2023-07-20,BDH,0.6537518280749148,censored_likelihood_pressure_index
2023-07-22,HGA,3.3862157908586044,censored_likelihood_pressure_index
2023-07-23,BDH,0.8154695005883907,censored_likelihood_pressure_index
2023-07-23,SHG,6.823278817959766,censored_likelihood_pressure_index
2023-07-25,BDH,0.7988237962276221,censored_likelihood_pressure_index
2023-07-25,HGA,2.5684400058276253,censored_likelihood_pressure_index
2023-07-26,BDH,2.068603191473499,censored_likelihood_pressure_index
2023-07-27,BDH,0.6854180597210082,censored_likelihood_pressure_index
2023-07-29,BDH,0.33608203161919226,censored_likelihood_pressure_index
2023-07-29,HGA,2.8850233846812463,censored_likelihood_pressure_index
2023-07-30,HGA,3.0141350673841663,censored_likelihood_pressure_index
2023-08-01,HGA,1.9080906115975131,censored_likelihood_pressure_index
2023-08-02,SHG,7.907129340745868,censored_likelihood_pressure_index
2023-08-03,BDH,1.9011494419120236,censored_likelihood_pressure_index
2023-08-03,SHG,7.804606672790408,censored_likelihood_pressure_index
2023-08-05,BDH,1.1197648505991027,censored_likelihood_pressure_index
2023-08-05,HGA,3.0825852687099182,censored_likelihood_pressure_index
2023-08-05,SHG,8.227925883077914,censored_likelihood_pressure_index
2023-08-06,BDH,0.8386961501594716,censored_likelihood_pressure_index
2023-08-06,HGA,3.2772639681407947,censored_likelihood_pressure_index
2023-08-06,SHG,8.137612655383764,censored_likelihood_pressure_index
2023-08-07,BDH,1.541688383841835,censored_likelihood_pressure_index
2023-08-08,BDH,1.1891566610661206,censored_likelihood_pressure_index
2023-08-08,HGA,2.7249232385181203,censored_likelihood_pressure_index
2023-08-09,BDH,1.6211965523259528,censored_likelihood_pressure_index
2023-08-09,HGA,2.927561529445114,censored_likelihood_pressure_index
2023-08-10,BDH,1.6812851157845783,censored_likelihood_pressure_index
2023-08-10,HGA,2.8431087799611996,censored_likelihood_pressure_index
2023-08-11,BDH,0.7466177811791443,censored_likelihood_pressure_index
2023-08-11,HGA,2.7182910691666637,censored_likelihood_pressure_index
2023-08-12,HGA,4.486510464094742,censored_likelihood_pressure_index
2023-08-13,BDH,1.8863098654746642,censored_likelihood_pressure_index
2023-08-13,SHG,8.105784232903115,censored_likelihood_pressure_index
2023-08-14,BDH,0.6957573821032148,censored_likelihood_pressure_index
2023-08-15,BDH,1.8326998588191241,censored_likelihood_pressure_index
2023-08-15,HGA,2.4879686236425926,censored_likelihood_pressure_index
2023-08-16,BDH,1.6841353620942057,censored_likelihood_pressure_index
2023-08-17,BDH,1.4396641883685328,censored_likelihood_pressure_index
2023-08-17,HGA,2.564113286901647,censored_likelihood_pressure_index
2023-08-18,HGA,2.421833080671273,censored_likelihood_pressure_index
2023-08-19,BDH,1.4873049380645198,censored_likelihood_pressure_index
2023-08-19,HGA,2.9747731613399413,censored_likelihood_pressure_index
2023-08-19,SHG,7.317452198799463,censored_likelihood_pressure_index
2023-08-20,BDH,1.143341397434857,censored_likelihood_pressure_index
2023-08-20,HGA,2.6733444001711963,censored_likelihood_pressure_index
2023-08-22,HGA,3.0580244173518443,censored_likelihood_pressure_index
2023-08-26,BDH,0.781764530547576,censored_likelihood_pressure_index
2023-08-27,BDH,0.4635714539546481,censored_likelihood_pressure_index
2023-09-03,BDH,0.5390985503449872,censored_likelihood_pressure_index
2023-09-04,BDH,0.20225777247593538,censored_likelihood_pressure_index
2023-09-05,BDH,0.5003339894921399,censored_likelihood_pressure_index
2023-09-09,BDH,0.28601084630753315,censored_likelihood_pressure_index
2023-09-10,BDH,0.30777258498416715,censored_likelihood_pressure_index
2023-09-10,HGA,1.861356887455671,censored_likelihood_pressure_index
2023-09-16,BDH,0.25453532297635895,censored_likelihood_pressure_index
2023-09-17,BDH,0.18705832080581758,censored_likelihood_pressure_index
2023-09-19,SHG,0.0,censored_likelihood_pressure_index
2023-09-27,SHG,0.0,censored_likelihood_pressure_index
2023-09-29,SHG,0.0,censored_likelihood_pressure_index
2023-09-30,BDH,0.51467184079574,censored_likelihood_pressure_index
2023-10-01,BDH,0.8509615371813717,censored_likelihood_pressure_index
2023-10-02,BDH,1.354506435193902,censored_likelihood_pressure_index
2023-10-03,BDH,1.33492885726652,censored_likelihood_pressure_index
2023-10-04,BDH,0.6148561868993845,censored_likelihood_pressure_index
2023-10-04,HGA,1.7892761422459436,censored_likelihood_pressure_index
2023-10-05,BDH,0.29238533659581967,censored_likelihood_pressure_index
2023-10-08,HGA,0.3332202046310333,censored_likelihood_pressure_index
2023-10-22,SHG,0.014021976715905307,censored_likelihood_pressure_index
2023-10-25,SHG,0.0,censored_likelihood_pressure_index
2023-11-05,HGA,8.31258371692389,censored_likelihood_pressure_index
2023-11-06,HGA,0.37852694354067684,censored_likelihood_pressure_index
2023-11-09,HGA,0.41538867213502306,censored_likelihood_pressure_index
2023-12-03,HGA,7.247641137376014,censored_likelihood_pressure_index
2023-12-03,SHG,0.0,censored_likelihood_pressure_index
2023-12-13,HGA,0.3498911634834227,censored_likelihood_pressure_index
2023-12-17,HGA,0.36696640187742496,censored_likelihood_pressure_index
2023-12-18,HGA,0.3565570730260805,censored_likelihood_pressure_index
2023-12-19,HGA,0.3291297868416353,censored_likelihood_pressure_index
2023-12-25,HGA,0.3661222194204388,censored_likelihood_pressure_index
2024-01-02,HGA,0.2921197860512252,censored_likelihood_pressure_index
2024-02-21,SHG,0.0,censored_likelihood_pressure_index
2024-03-26,SHG,0.0,censored_likelihood_pressure_index
2024-03-28,SHG,0.0,censored_likelihood_pressure_index
2024-04-04,BDH,0.03460376787397351,censored_likelihood_pressure_index
2024-04-05,BDH,0.09169208220181112,censored_likelihood_pressure_index
2024-04-05,HGA,1.7437145072276228,censored_likelihood_pressure_index
2024-04-21,HGA,1.140553780840416,censored_likelihood_pressure_index
2024-05-01,BDH,1.1795167954837043,censored_likelihood_pressure_index
2024-05-02,BDH,2.514840618515405,censored_likelihood_pressure_index
2024-05-02,HGA,3.3117584245875706,censored_likelihood_pressure_index
2024-05-03,BDH,2.2126043948850413,censored_likelihood_pressure_index
2024-05-03,HGA,3.308927866962045,censored_likelihood_pressure_index
2024-05-04,BDH,0.3784618121352818,censored_likelihood_pressure_index
2024-05-11,HGA,0.8030608041716907,censored_likelihood_pressure_index
2024-05-18,BDH,0.12582604639740086,censored_likelihood_pressure_index
2024-05-18,HGA,1.2897757635852107,censored_likelihood_pressure_index
2024-05-26,SHG,0.40763991259989407,censored_likelihood_pressure_index
2024-06-01,HGA,1.3242779278939212,censored_likelihood_pressure_index
2024-06-08,BDH,0.4615072534487492,censored_likelihood_pressure_index
2024-06-08,HGA,1.6206700387520043,censored_likelihood_pressure_index
2024-06-09,BDH,1.7519341860040734,censored_likelihood_pressure_index
2024-06-09,HGA,2.081986046371655,censored_likelihood_pressure_index
2024-06-15,BDH,0.26632265033848196,censored_likelihood_pressure_index
2024-06-16,BDH,0.3370048832159656,censored_likelihood_pressure_index
2024-06-22,BDH,0.33598798898988863,censored_likelihood_pressure_index
2024-06-22,HGA,1.798600377060605,censored_likelihood_pressure_index
2024-06-23,BDH,0.0,censored_likelihood_pressure_index
2024-06-23,HGA,1.4433572182457812,censored_likelihood_pressure_index
2024-06-24,BDH,0.0,censored_likelihood_pressure_index
2024-06-25,BDH,0.0,censored_likelihood_pressure_index
2024-06-26,BDH,0.0,censored_likelihood_pressure_index
2024-06-26,SHG,0.0,censored_likelihood_pressure_index
2024-06-27,BDH,0.0,censored_likelihood_pressure_index
2024-06-27,SHG,0.0,censored_likelihood_pressure_index
2024-06-28,BDH,0.223796942138379,censored_likelihood_pressure_index
2024-06-28,SHG,0.0,censored_likelihood_pressure_index
2024-06-29,BDH,0.9424155149635276,censored_likelihood_pressure_index
2024-06-29,HGA,1.9922243882904085,censored_likelihood_pressure_index
2024-06-30,BDH,0.5580495947341606,censored_likelihood_pressure_index
2024-07-02,SHG,0.17670026614496293,censored_likelihood_pressure_index
2024-07-03,HGA,9.863350956792074,censored_likelihood_pressure_index
2024-07-03,SHG,0.0,censored_likelihood_pressure_index
2024-07-04,BDH,0.0,censored_likelihood_pressure_index
2024-07-04,SHG,0.0,censored_likelihood_pressure_index
2024-07-05,SHG,0.0,censored_likelihood_pressure_index
2024-07-06,BDH,0.10438726304723303,censored_likelihood_pressure_index
2024-07-06,HGA,1.709503681861015,censored_likelihood_pressure_index
2024-07-09,HGA,1.7882000019803588,censored_likelihood_pressure_index
2024-07-13,HGA,2.0408102097461494,censored_likelihood_pressure_index
2024-07-15,SHG,0.0,censored_likelihood_pressure_index
2024-07-17,SHG,0.028060922817327198,censored_likelihood_pressure_index
2024-07-18,HGA,2.1623638257624096,censored_likelihood_pressure_index
2024-07-18,SHG,0.0,censored_likelihood_pressure_index
2024-07-19,HGA,2.0216980370903825,censored_likelihood_pressure_index
