date,theme_attraction,theme_coastal_resort,theme_destination,source_keyword_count,theme_attraction_lag_1,theme_attraction_lag_2,theme_attraction_lag_3,theme_attraction_lag_7,theme_coastal_resort_lag_1,theme_coastal_resort_lag_2,theme_coastal_resort_lag_3,theme_coastal_resort_lag_7,theme_destination_lag_1,theme_destination_lag_2,theme_destination_lag_3,theme_destination_lag_7
2020-03-24,-1.130212609414813,-1.043659920187805,-0.5482745993273278,10,-0.8348733348941423,-1.1177062094656225,-0.5980040261110061,-0.7426247312858338,-0.9994086834095108,-1.3805403034032053,-1.3163046371121332,-0.7624504477580004,-0.52060337491231,-0.6681031617580901,-0.8477570369676923,-0.5970435997695713
2020-03-25,-0.6716108282412527,-0.829541032550898,-0.5468325419487104,10,-1.130212609414813,-0.8348733348941423,-1.1177062094656225,-0.6645261581960489,-1.043659920187805,-0.9994086834095108,-1.3805403034032053,-1.0593619719478446,-0.5482745993273278,-0.52060337491231,-0.6681031617580901,-0.5640305452958172
2020-03-26,-0.21403696042623815,-0.9565849058821294,-0.5533176836236067,10,-0.6716108282412527,-1.130212609414813,-0.8348733348941423,-0.9745041444616698,-0.829541032550898,-1.043659920187805,-0.9994086834095108,-1.0365226239332412,-0.5468325419487104,-0.5482745993273278,-0.52060337491231,-0.674164647661908
2020-03-27,-0.7843283479481928,-0.9009139950965336,-0.6144759334080322,10,-0.21403696042623815,-0.6716108282412527,-1.130212609414813,-0.7057660044135685,-0.9565849058821294,-0.829541032550898,-1.043659920187805,-0.9380279356202641,-0.5533176836236067,-0.5468325419487104,-0.5482745993273278,-0.7124775524094956
2020-03-28,-0.8064422516192825,-1.3134497186103078,-0.7798291838074055,10,-0.7843283479481928,-0.21403696042623815,-0.6716108282412527,-0.5980040261110061,-0.9009139950965336,-0.9565849058821294,-0.829541032550898,-1.3163046371121332,-0.6144759334080322,-0.5533176836236067,-0.5468325419487104,-0.8477570369676923
2020-03-29,-0.5464182718854144,-1.2877554520938788,-0.6447419949466722,10,-0.8064422516192825,-0.7843283479481928,-0.21403696042623815,-1.1177062094656225,-1.3134497186103078,-0.9009139950965336,-0.9565849058821294,-1.3805403034032053,-0.7798291838074055,-0.6144759334080322,-0.5533176836236067,-0.6681031617580901
2020-03-30,-0.6732974772026744,-0.8466705435618505,-0.5471733808063692,10,-0.5464182718854144,-0.8064422516192825,-0.7843283479481928,-0.8348733348941423,-1.2877554520938788,-1.3134497186103078,-0.9009139950965336,-0.9994086834095108,-0.6447419949466722,-0.7798291838074055,-0.6144759334080322,-0.52060337491231
2020-03-31,-0.7310756191174483,-0.963722202136693,-0.42565110867106276,10,-0.6732974772026744,-0.5464182718854144,-0.8064422516192825,-1.130212609414813,-0.8466705435618505,-1.2877554520938788,-1.3134497186103078,-1.043659920187805,-0.5471733808063692,-0.6447419949466722,-0.7798291838074055,-0.5482745993273278
2020-04-01,-0.6964619247367831,-0.6511086261868088,-0.6388345416171166,10,-0.7310756191174483,-0.6732974772026744,-0.5464182718854144,-0.6716108282412527,-0.963722202136693,-0.8466705435618505,-1.2877554520938788,-0.829541032550898,-0.42565110867106276,-0.5471733808063692,-0.6447419949466722,-0.5468325419487104
2020-04-02,-0.5597732237201063,-0.8323959510527233,-0.44357593067969925,10,-0.6964619247367831,-0.7310756191174483,-0.6732974772026744,-0.21403696042623815,-0.6511086261868088,-0.963722202136693,-0.8466705435618505,-0.9565849058821294,-0.6388345416171166,-0.42565110867106276,-0.5471733808063692,-0.5533176836236067
2020-04-03,-0.33576936808846025,-0.9451652318748277,-0.6880524605933858,10,-0.5597732237201063,-0.6964619247367831,-0.7310756191174483,-0.7843283479481928,-0.8323959510527233,-0.6511086261868088,-0.963722202136693,-0.9009139950965336,-0.44357593067969925,-0.6388345416171166,-0.42565110867106276,-0.6144759334080322
2020-04-04,-0.6897320794984727,-1.1235976382389168,-0.5839040220335399,10,-0.33576936808846025,-0.5597732237201063,-0.6964619247367831,-0.8064422516192825,-0.9451652318748277,-0.8323959510527233,-0.6511086261868088,-1.3134497186103078,-0.6880524605933858,-0.44357593067969925,-0.6388345416171166,-0.7798291838074055
2020-04-05,-0.7209396365364251,-1.1821234675263381,-0.7365211680442091,10,-0.6897320794984727,-0.33576936808846025,-0.5597732237201063,-0.5464182718854144,-1.1235976382389168,-0.9451652318748277,-0.8323959510527233,-1.2877554520938788,-0.5839040220335399,-0.6880524605933858,-0.44357593067969925,-0.6447419949466722
2020-04-06,-0.32057870667083366,-1.172131252769949,-0.7798134758726866,10,-0.7209396365364251,-0.6897320794984727,-0.33576936808846025,-0.6732974772026744,-1.1821234675263381,-1.1235976382389168,-0.9451652318748277,-0.8466705435618505,-0.7365211680442091,-0.5839040220335399,-0.6880524605933858,-0.5471733808063692
2020-04-07,-0.6229335562531924,-1.0522246756932812,-0.6926370765484847,10,-0.32057870667083366,-0.7209396365364251,-0.6897320794984727,-0.7310756191174483,-1.172131252769949,-1.1821234675263381,-1.1235976382389168,-0.963722202136693,-0.7798134758726866,-0.7365211680442091,-0.5839040220335399,-0.42565110867106276
2020-04-08,-0.8668073283048006,-0.9066238321001845,-0.5469258177364168,10,-0.6229335562531924,-0.32057870667083366,-0.7209396365364251,-0.6964619247367831,-1.0522246756932812,-1.172131252769949,-1.1821234675263381,-0.6511086261868088,-0.6926370765484847,-0.7798134758726866,-0.7365211680442091,-0.6388345416171166
2020-04-09,-0.9021661781800101,-0.7638779070089131,-0.5142123258683234,10,-0.8668073283048006,-0.6229335562531924,-0.32057870667083366,-0.5597732237201063,-0.9066238321001845,-1.0522246756932812,-1.172131252769949,-0.8323959510527233,-0.5469258177364168,-0.6926370765484847,-0.7798134758726866,-0.44357593067969925
2020-04-10,-0.28108229058785456,-0.7367561812415716,-0.4850769794440165,10,-0.9021661781800101,-0.8668073283048006,-0.6229335562531924,-0.33576936808846025,-0.7638779070089131,-0.9066238321001845,-1.0522246756932812,-0.9451652318748277,-0.5142123258683234,-0.5469258177364168,-0.6926370765484847,-0.6880524605933858
2020-04-11,-0.48937957949728605,-0.9651496613876057,-0.7362852024878264,10,-0.28108229058785456,-0.9021661781800101,-0.8668073283048006,-0.6897320794984727,-0.7367561812415716,-0.7638779070089131,-0.9066238321001845,-1.1235976382389168,-0.4850769794440165,-0.5142123258683234,-0.5469258177364168,-0.5839040220335399
2020-04-12,-0.7772727798694217,-0.9551574466312167,-0.5621291908565306,10,-0.48937957949728605,-0.28108229058785456,-0.9021661781800101,-0.7209396365364251,-0.9651496613876057,-0.7367561812415716,-0.7638779070089131,-1.1821234675263381,-0.7362852024878264,-0.4850769794440165,-0.5142123258683234,-0.7365211680442091
2020-04-13,-0.089740515903165,-0.6710930556995868,-0.48098075402184526,10,-0.7772727798694217,-0.48937957949728605,-0.28108229058785456,-0.32057870667083366,-0.9551574466312167,-0.9651496613876057,-0.7367561812415716,-1.172131252769949,-0.5621291908565306,-0.7362852024878264,-0.4850769794440165,-0.7798134758726866
2020-04-14,-0.9065489658971447,-0.7082069962233173,-0.5428117704577027,10,-0.089740515903165,-0.7772727798694217,-0.48937957949728605,-0.6229335562531924,-0.6710930556995868,-0.9551574466312167,-0.9651496613876057,-1.0522246756932812,-0.48098075402184526,-0.5621291908565306,-0.7362852024878264,-0.6926370765484847
2020-04-15,-0.340886473665118,-0.8309684918018106,-0.550368970758691,10,-0.9065489658971447,-0.089740515903165,-0.7772727798694217,-0.8668073283048006,-0.7082069962233173,-0.6710930556995868,-0.9551574466312167,-0.9066238321001845,-0.5428117704577027,-0.48098075402184526,-0.5621291908565306,-0.5469258177364168
2020-04-16,-0.5242574704000428,-0.9080512913510972,-0.4083825830547819,10,-0.340886473665118,-0.9065489658971447,-0.089740515903165,-0.9021661781800101,-0.8309684918018106,-0.7082069962233173,-0.6710930556995868,-0.7638779070089131,-0.550368970758691,-0.5428117704577027,-0.48098075402184526,-0.5142123258683234
2020-04-17,-0.56821307776683,-0.9765693353949074,-0.4667106054667055,10,-0.5242574704000428,-0.340886473665118,-0.9065489658971447,-0.28108229058785456,-0.9080512913510972,-0.8309684918018106,-0.7082069962233173,-0.7367561812415716,-0.4083825830547819,-0.550368970758691,-0.5428117704577027,-0.4850769794440165
2020-04-18,-0.48066995934111156,-1.0507972164423685,-0.6075645736216689,10,-0.56821307776683,-0.5242574704000428,-0.340886473665118,-0.48937957949728605,-0.9765693353949074,-0.9080512913510972,-0.8309684918018106,-0.9651496613876057,-0.4667106054667055,-0.4083825830547819,-0.550368970758691,-0.7362852024878264
2020-04-19,-0.8132168883797575,-0.953729987380304,-0.48173230441588355,10,-0.48066995934111156,-0.56821307776683,-0.5242574704000428,-0.7772727798694217,-1.0507972164423685,-0.9765693353949074,-0.9080512913510972,-0.9551574466312167,-0.6075645736216689,-0.4667106054667055,-0.4083825830547819,-0.5621291908565306
2020-04-20,0.23026019555132027,-0.27568684319676523,-0.2482045017124869,10,-0.8132168883797575,-0.48066995934111156,-0.56821307776683,-0.089740515903165,-0.953729987380304,-1.0507972164423685,-0.9765693353949074,-0.6710930556995868,-0.48173230441588355,-0.6075645736216689,-0.4667106054667055,-0.48098075402184526
2020-04-21,-0.6016298654641447,-0.4398446570517272,-0.1369697483834162,10,0.23026019555132027,-0.8132168883797575,-0.48066995934111156,-0.9065489658971447,-0.27568684319676523,-0.953729987380304,-1.0507972164423685,-0.7082069962233173,-0.2482045017124869,-0.48173230441588355,-0.6075645736216689,-0.5428117704577027
2020-04-22,0.28456160742395126,-0.2685495469422016,-0.15961728156730415,10,-0.6016298654641447,0.23026019555132027,-0.8132168883797575,-0.340886473665118,-0.4398446570517272,-0.27568684319676523,-0.953729987380304,-0.8309684918018106,-0.1369697483834162,-0.2482045017124869,-0.48173230441588355,-0.550368970758691
2020-04-23,-0.2439543719069142,-0.3641893167533534,-0.34081585431769734,10,0.28456160742395126,-0.6016298654641447,0.23026019555132027,-0.5242574704000428,-0.2685495469422016,-0.4398446570517272,-0.27568684319676523,-0.9080512913510972,-0.15961728156730415,-0.1369697483834162,-0.2482045017124869,-0.4083825830547819
2020-04-24,0.06475707599552198,-0.3384950502369246,-0.3612113085738523,10,-0.2439543719069142,0.28456160742395126,-0.6016298654641447,-0.56821307776683,-0.3641893167533534,-0.2685495469422016,-0.4398446570517272,-0.9765693353949074,-0.34081585431769734,-0.15961728156730415,-0.1369697483834162,-0.4667106054667055
2020-04-25,-0.4109247873869219,-0.6011475524048638,-0.48286122667811665,10,0.06475707599552198,-0.2439543719069142,0.28456160742395126,-0.48066995934111156,-0.3384950502369246,-0.3641893167533534,-0.2685495469422016,-1.0507972164423685,-0.3612113085738523,-0.34081585431769734,-0.15961728156730415,-0.6075645736216689
2020-04-26,0.13860395075972268,-0.14578805136370832,-0.0753034370131461,10,-0.4109247873869219,0.06475707599552198,-0.2439543719069142,-0.8132168883797575,-0.6011475524048638,-0.3384950502369246,-0.3641893167533534,-0.953729987380304,-0.48286122667811665,-0.3612113085738523,-0.34081585431769734,-0.48173230441588355
2020-04-27,0.17862222065103894,-0.0472933630507311,-0.037416201468801716,10,0.13860395075972268,-0.4109247873869219,0.06475707599552198,0.23026019555132027,-0.14578805136370832,-0.6011475524048638,-0.3384950502369246,-0.27568684319676523,-0.0753034370131461,-0.48286122667811665,-0.3612113085738523,-0.2482045017124869
2020-04-28,0.23572583404612585,-0.16862739937831173,0.05508836226223783,10,0.17862222065103894,0.13860395075972268,-0.4109247873869219,-0.6016298654641447,-0.0472933630507311,-0.14578805136370832,-0.6011475524048638,-0.4398446570517272,-0.037416201468801716,-0.0753034370131461,-0.48286122667811665,-0.1369697483834162
2020-04-29,0.8653683169907314,0.04406402900768255,0.3443515556162903,10,0.23572583404612585,0.17862222065103894,0.13860395075972268,0.28456160742395126,-0.16862739937831173,-0.0472933630507311,-0.14578805136370832,-0.2685495469422016,0.05508836226223783,-0.037416201468801716,-0.0753034370131461,-0.15961728156730415
2020-04-30,1.0566806939544564,0.38808170847764645,0.6679865227642606,10,0.8653683169907314,0.23572583404612585,0.17862222065103894,-0.2439543719069142,0.04406402900768255,-0.16862739937831173,-0.0472933630507311,-0.3641893167533534,0.3443515556162903,0.05508836226223783,-0.037416201468801716,-0.34081585431769734
2020-05-01,1.141769098535394,-0.15007042911644644,0.44310640459453676,10,1.0566806939544564,0.8653683169907314,0.23572583404612585,0.06475707599552198,0.38808170847764645,0.04406402900768255,-0.16862739937831173,-0.3384950502369246,0.6679865227642606,0.3443515556162903,0.05508836226223783,-0.3612113085738523
2020-05-02,1.2705378249287067,0.0026677107312138644,0.3168098853287157,10,1.141769098535394,1.0566806939544564,0.8653683169907314,-0.4109247873869219,-0.15007042911644644,0.38808170847764645,0.04406402900768255,-0.6011475524048638,0.44310640459453676,0.6679865227642606,0.3443515556162903,-0.48286122667811665
2020-05-03,1.1167091319350928,-0.08726222207628706,0.09038846637020446,10,1.2705378249287067,1.141769098535394,1.0566806939544564,0.13860395075972268,0.0026677107312138644,-0.15007042911644644,0.38808170847764645,-0.14578805136370832,0.3168098853287157,0.44310640459453676,0.6679865227642606,-0.0753034370131461
2020-05-04,0.5193342968150224,-0.3270753762296229,-0.3894524125873185,10,1.1167091319350928,1.2705378249287067,1.141769098535394,0.17862222065103894,-0.08726222207628706,0.0026677107312138644,-0.15007042911644644,-0.0472933630507311,0.09038846637020446,0.3168098853287157,0.44310640459453676,-0.037416201468801716
2020-05-05,0.3099726899237697,-0.19574912514565326,-0.5092188554713437,10,0.5193342968150224,1.1167091319350928,1.2705378249287067,0.23572583404612585,-0.3270753762296229,-0.08726222207628706,0.0026677107312138644,-0.16862739937831173,-0.3894524125873185,0.09038846637020446,0.3168098853287157,0.05508836226223783
2020-05-06,0.3521789484542945,0.15540585057887418,-0.3885198678181084,10,0.3099726899237697,0.5193342968150224,1.1167091319350928,0.8653683169907314,-0.19574912514565326,-0.3270753762296229,-0.08726222207628706,0.04406402900768255,-0.5092188554713437,-0.3894524125873185,0.09038846637020446,0.3443515556162903
2020-05-07,-0.21811201234404637,0.016942303240340996,-0.4239489355722042,10,0.3521789484542945,0.3099726899237697,0.5193342968150224,1.0566806939544564,0.15540585057887418,-0.19574912514565326,-0.3270753762296229,0.38808170847764645,-0.3885198678181084,-0.5092188554713437,-0.3894524125873185,0.6679865227642606
2020-05-08,-0.3605654065954984,-0.23429052492029653,-0.4509981741203216,10,-0.21811201234404637,0.3521789484542945,0.3099726899237697,1.141769098535394,0.016942303240340996,0.15540585057887418,-0.19574912514565326,-0.15007042911644644,-0.4239489355722042,-0.3885198678181084,-0.5092188554713437,0.44310640459453676
2020-05-09,-0.1827665387279948,-0.2970987319604559,-0.32221680489088095,10,-0.3605654065954984,-0.21811201234404637,0.3521789484542945,1.2705378249287067,-0.23429052492029653,0.016942303240340996,0.15540585057887418,0.0026677107312138644,-0.4509981741203216,-0.4239489355722042,-0.3885198678181084,0.3168098853287157
2020-05-10,-0.4952788570411978,-0.7453209367470478,-0.5427586447500444,10,-0.1827665387279948,-0.3605654065954984,-0.21811201234404637,1.1167091319350928,-0.2970987319604559,-0.23429052492029653,0.016942303240340996,-0.08726222207628706,-0.32221680489088095,-0.4509981741203216,-0.4239489355722042,0.09038846637020446
2020-05-11,0.3013940934025244,-0.020171637283389547,-0.28130586569809296,10,-0.4952788570411978,-0.1827665387279948,-0.3605654065954984,0.5193342968150224,-0.7453209367470478,-0.2970987319604559,-0.23429052492029653,-0.3270753762296229,-0.5427586447500444,-0.32221680489088095,-0.4509981741203216,-0.3894524125873185
2020-05-12,0.23861883171511727,-0.0258814742870404,-0.29390825048124697,10,0.3013940934025244,-0.4952788570411978,-0.1827665387279948,0.3099726899237697,-0.020171637283389547,-0.7453209367470478,-0.2970987319604559,-0.19574912514565326,-0.28130586569809296,-0.5427586447500444,-0.32221680489088095,-0.5092188554713437
2020-05-13,-0.0709868594523202,0.038354192004031694,-0.2066744521969847,10,0.23861883171511727,0.3013940934025244,-0.4952788570411978,0.3521789484542945,-0.0258814742870404,-0.020171637283389547,-0.7453209367470478,0.15540585057887418,-0.29390825048124697,-0.28130586569809296,-0.5427586447500444,-0.3885198678181084
2020-05-14,-0.1224943019977398,0.0026677107312138644,-0.13200626826809153,10,-0.0709868594523202,0.23861883171511727,0.3013940934025244,-0.21811201234404637,0.038354192004031694,-0.0258814742870404,-0.020171637283389547,0.016942303240340996,-0.2066744521969847,-0.29390825048124697,-0.28130586569809296,-0.4239489355722042
2020-05-15,-0.08771799820432204,-0.054430659305294664,-0.28459104175424776,10,-0.1224943019977398,-0.0709868594523202,0.23861883171511727,-0.3605654065954984,0.0026677107312138644,0.038354192004031694,-0.0258814742870404,-0.23429052492029653,-0.13200626826809153,-0.2066744521969847,-0.29390825048124697,-0.4509981741203216
2020-05-16,-0.09661092702962018,0.0026677107312138644,-0.3844190981695563,10,-0.08771799820432204,-0.1224943019977398,-0.0709868594523202,-0.1827665387279948,-0.054430659305294664,0.0026677107312138644,0.038354192004031694,-0.2970987319604559,-0.28459104175424776,-0.13200626826809153,-0.2066744521969847,-0.32221680489088095
2020-05-17,0.13447083268670496,0.23819848713181155,-0.5264757495726232,10,-0.09661092702962018,-0.08771799820432204,-0.1224943019977398,-0.4952788570411978,0.0026677107312138644,-0.054430659305294664,0.0026677107312138644,-0.7453209367470478,-0.3844190981695563,-0.28459104175424776,-0.13200626826809153,-0.5427586447500444
2020-05-18,0.27603536781678517,0.03692673275311898,-0.4185741208707433,10,0.13447083268670496,-0.09661092702962018,-0.08771799820432204,0.3013940934025244,0.23819848713181155,0.0026677107312138644,-0.054430659305294664,-0.020171637283389547,-0.5264757495726232,-0.3844190981695563,-0.28459104175424776,-0.28130586569809296
2020-05-19,0.13057536486062168,-0.0001872077706115619,-0.3692133603544458,10,0.27603536781678517,0.13447083268670496,-0.09661092702962018,0.23861883171511727,0.03692673275311898,0.23819848713181155,0.0026677107312138644,-0.0258814742870404,-0.4185741208707433,-0.5264757495726232,-0.3844190981695563,-0.29390825048124697
2020-05-20,-0.3201533768555667,-0.08297984432354892,-0.38500842369564214,10,0.13057536486062168,0.27603536781678517,0.13447083268670496,-0.0709868594523202,-0.0001872077706115619,0.03692673275311898,0.23819848713181155,0.038354192004031694,-0.3692133603544458,-0.4185741208707433,-0.5264757495726232,-0.2066744521969847
2020-05-21,0.1760591185430987,-0.054430659305294664,-0.33971503343997733,10,-0.3201533768555667,0.13057536486062168,0.27603536781678517,-0.1224943019977398,-0.08297984432354892,-0.0001872077706115619,0.03692673275311898,0.0026677107312138644,-0.38500842369564214,-0.3692133603544458,-0.4185741208707433,-0.13200626826809153
2020-05-22,-0.1260382285978085,-0.19146674739291514,-0.35379863158812563,10,0.1760591185430987,-0.3201533768555667,0.13057536486062168,-0.08771799820432204,-0.054430659305294664,-0.08297984432354892,-0.0001872077706115619,-0.054430659305294664,-0.33971503343997733,-0.38500842369564214,-0.3692133603544458,-0.28459104175424776
2020-05-23,-0.34275837980785245,-0.7181992109797063,-0.4079228469683738,10,-0.1260382285978085,0.1760591185430987,-0.3201533768555667,-0.09661092702962018,-0.19146674739291514,-0.054430659305294664,-0.08297984432354892,0.0026677107312138644,-0.35379863158812563,-0.33971503343997733,-0.38500842369564214,-0.3844190981695563
2020-05-24,-0.04313501708203605,-0.3927385017716077,-0.314862675645209,10,-0.34275837980785245,-0.1260382285978085,0.1760591185430987,0.13447083268670496,-0.7181992109797063,-0.19146674739291514,-0.054430659305294664,0.23819848713181155,-0.4079228469683738,-0.35379863158812563,-0.33971503343997733,-0.5264757495726232
2020-05-25,0.17645257936395034,0.1896648726007793,-0.15321294302906746,10,-0.04313501708203605,-0.34275837980785245,-0.1260382285978085,0.27603536781678517,-0.3927385017716077,-0.7181992109797063,-0.19146674739291514,0.03692673275311898,-0.314862675645209,-0.4079228469683738,-0.35379863158812563,-0.4185741208707433
2020-05-26,0.2636797344654458,0.19965708735716828,-0.06007005519907129,10,0.17645257936395034,-0.04313501708203605,-0.34275837980785245,0.13057536486062168,0.1896648726007793,-0.3927385017716077,-0.7181992109797063,-0.0001872077706115619,-0.15321294302906746,-0.314862675645209,-0.4079228469683738,-0.3692133603544458
2020-05-27,0.12698524104578077,0.21821405761903356,-0.11208256168411383,10,0.2636797344654458,0.17645257936395034,-0.04313501708203605,-0.3201533768555667,0.19965708735716828,0.1896648726007793,-0.3927385017716077,-0.08297984432354892,-0.06007005519907129,-0.15321294302906746,-0.314862675645209,-0.38500842369564214
2020-05-28,0.3017180930583588,0.3238460421865743,0.061161613758770716,10,0.12698524104578077,0.2636797344654458,0.17645257936395034,0.1760591185430987,0.21821405761903356,0.19965708735716828,0.1896648726007793,-0.054430659305294664,-0.11208256168411383,-0.06007005519907129,-0.15321294302906746,-0.33971503343997733
2020-05-29,0.431160608743983,0.28387718316101834,0.05783688866638894,10,0.3017180930583588,0.12698524104578077,0.2636797344654458,-0.1260382285978085,0.3238460421865743,0.21821405761903356,0.19965708735716828,-0.19146674739291514,0.061161613758770716,-0.11208256168411383,-0.06007005519907129,-0.35379863158812563
2020-05-30,0.3457207549603375,0.10972715454966736,-0.16446166019185657,10,0.431160608743983,0.3017180930583588,0.12698524104578077,-0.34275837980785245,0.28387718316101834,0.3238460421865743,0.21821405761903356,-0.7181992109797063,0.05783688866638894,0.061161613758770716,-0.11208256168411383,-0.4079228469683738
2020-05-31,0.03410007860766099,-0.2328630656693838,-0.22227308520775763,10,0.3457207549603375,0.431160608743983,0.3017180930583588,-0.04313501708203605,0.10972715454966736,0.28387718316101834,0.3238460421865743,-0.3927385017716077,-0.16446166019185657,0.05783688866638894,0.061161613758770716,-0.314862675645209
2020-06-01,0.36472574948297865,0.39093662697947185,0.08766537405647386,10,0.03410007860766099,0.3457207549603375,0.431160608743983,0.17645257936395034,-0.2328630656693838,0.10972715454966736,0.28387718316101834,0.1896648726007793,-0.22227308520775763,-0.16446166019185657,0.05783688866638894,-0.15321294302906746
2020-06-02,0.28793184709347863,0.4523173747687185,0.13831236126579166,10,0.36472574948297865,0.03410007860766099,0.3457207549603375,0.2636797344654458,0.39093662697947185,-0.2328630656693838,0.10972715454966736,0.19965708735716828,0.08766537405647386,-0.22227308520775763,-0.16446166019185657,-0.06007005519907129
2020-06-03,0.3727168980562719,0.4794391005360601,0.25804557682146784,10,0.28793184709347863,0.36472574948297865,0.03410007860766099,0.12698524104578077,0.4523173747687185,0.39093662697947185,-0.2328630656693838,0.21821405761903356,0.13831236126579166,0.08766537405647386,-0.22227308520775763,-0.11208256168411383
2020-06-04,0.5186347242094924,0.6036280553654662,0.3194477364462081,10,0.3727168980562719,0.28793184709347863,0.36472574948297865,0.3017180930583588,0.4794391005360601,0.4523173747687185,0.39093662697947185,0.3238460421865743,0.25804557682146784,0.13831236126579166,0.08766537405647386,0.061161613758770716
2020-06-05,0.4958383933236101,0.5265452558161796,0.2035796791511671,10,0.5186347242094924,0.3727168980562719,0.28793184709347863,0.431160608743983,0.6036280553654662,0.4794391005360601,0.4523173747687185,0.28387718316101834,0.3194477364462081,0.25804557682146784,0.13831236126579166,0.05783688866638894
2020-06-06,0.6308416383376493,0.48800385604153634,0.15862593308492884,10,0.4958383933236101,0.5186347242094924,0.3727168980562719,0.3457207549603375,0.5265452558161796,0.6036280553654662,0.4794391005360601,0.10972715454966736,0.2035796791511671,0.3194477364462081,0.25804557682146784,-0.16446166019185657
2020-06-07,0.6840233456071241,0.7806330024786425,0.39357358493746736,10,0.6308416383376493,0.4958383933236101,0.5186347242094924,0.03410007860766099,0.48800385604153634,0.5265452558161796,0.6036280553654662,-0.2328630656693838,0.15862593308492884,0.2035796791511671,0.3194477364462081,-0.22227308520775763
2020-06-08,0.5054864224266606,0.9091043350607867,0.5514283797900632,10,0.6840233456071241,0.6308416383376493,0.4958383933236101,0.36472574948297865,0.7806330024786425,0.48800385604153634,0.5265452558161796,0.39093662697947185,0.39357358493746736,0.15862593308492884,0.2035796791511671,0.08766537405647386
2020-06-09,0.24862553977442536,1.480088035425872,0.665343970169744,10,0.5054864224266606,0.6840233456071241,0.6308416383376493,0.28793184709347863,0.9091043350607867,0.7806330024786425,0.48800385604153634,0.4523173747687185,0.5514283797900632,0.39357358493746736,0.15862593308492884,0.13831236126579166
2020-06-10,0.9615998591098709,0.9890420531118986,0.8360020542659742,10,0.24862553977442536,0.5054864224266606,0.6840233456071241,0.3727168980562719,1.480088035425872,0.9091043350607867,0.7806330024786425,0.4794391005360601,0.665343970169744,0.5514283797900632,0.39357358493746736,0.25804557682146784
2020-06-11,0.35262121306470107,0.7449465212058247,0.9245723150181749,10,0.9615998591098709,0.24862553977442536,0.5054864224266606,0.5186347242094924,0.9890420531118986,1.480088035425872,0.9091043350607867,0.6036280553654662,0.8360020542659742,0.665343970169744,0.5514283797900632,0.3194477364462081
2020-06-12,0.7206956507442037,0.7221071731912213,0.9937672667632382,10,0.35262121306470107,0.9615998591098709,0.24862553977442536,0.4958383933236101,0.7449465212058247,0.9890420531118986,1.480088035425872,0.5265452558161796,0.9245723150181749,0.8360020542659742,0.665343970169744,0.2035796791511671
2020-06-13,0.355409930296572,0.09973493979327837,0.6806261784789667,10,0.7206956507442037,0.35262121306470107,0.9615998591098709,0.6308416383376493,0.7221071731912213,0.7449465212058247,0.9890420531118986,0.48800385604153634,0.9937672667632382,0.9245723150181749,0.8360020542659742,0.15862593308492884
2020-06-14,0.3401920220042788,-0.08868968132719977,0.21760572210763582,10,0.355409930296572,0.7206956507442037,0.35262121306470107,0.6840233456071241,0.09973493979327837,0.7221071731912213,0.7449465212058247,0.7806330024786425,0.6806261784789667,0.9937672667632382,0.9245723150181749,0.39357358493746736
2020-06-15,-0.27392605308551643,0.08403288803323852,0.20575876861832895,10,0.3401920220042788,0.355409930296572,0.7206956507442037,0.5054864224266606,-0.08868968132719977,0.09973493979327837,0.7221071731912213,0.9091043350607867,0.21760572210763582,0.6806261784789667,0.9937672667632382,0.5514283797900632
2020-06-16,-0.0075418753557893875,-0.07298762956715993,-0.018946744139140125,10,-0.27392605308551643,0.3401920220042788,0.355409930296572,0.24862553977442536,0.08403288803323852,-0.08868968132719977,0.09973493979327837,1.480088035425872,0.20575876861832895,0.21760572210763582,0.6806261784789667,0.665343970169744
2020-06-17,-0.571127857481324,-0.0472933630507311,-0.15469194995829666,10,-0.0075418753557893875,-0.27392605308551643,0.3401920220042788,0.9615998591098709,-0.07298762956715993,0.08403288803323852,-0.08868968132719977,0.9890420531118986,-0.018946744139140125,0.20575876861832895,0.21760572210763582,0.8360020542659742
2020-06-18,-0.7544565479025914,-0.4255700645426001,-0.128893329007723,10,-0.571127857481324,-0.0075418753557893875,-0.27392605308551643,0.35262121306470107,-0.0472933630507311,-0.07298762956715993,0.08403288803323852,0.7449465212058247,-0.15469194995829666,-0.018946744139140125,0.20575876861832895,0.9245723150181749
2020-06-19,0.21329702377020748,-0.44412703480446536,-0.41313554865906266,10,-0.7544565479025914,-0.571127857481324,-0.0075418753557893875,0.7206956507442037,-0.4255700645426001,-0.0472933630507311,-0.07298762956715993,0.7221071731912213,-0.128893329007723,-0.15469194995829666,-0.018946744139140125,0.9937672667632382
2020-06-20,-0.2506929484881286,-0.759595529256175,-0.43561940737270344,10,0.21329702377020748,-0.7544565479025914,-0.571127857481324,0.355409930296572,-0.44412703480446536,-0.4255700645426001,-0.0472933630507311,0.09973493979327837,-0.41313554865906266,-0.128893329007723,-0.15469194995829666,0.6806261784789667
2020-06-21,-0.06559759005181276,-0.8423881658091124,-0.31866819300352234,10,-0.2506929484881286,0.21329702377020748,-0.7544565479025914,0.3401920220042788,-0.759595529256175,-0.44412703480446536,-0.4255700645426001,-0.08868968132719977,-0.43561940737270344,-0.41313554865906266,-0.128893329007723,0.21760572210763582
